year,stateabbrev,WRLURI,planner,luPcCum,roll2005t
1960,"OK",-.5562267,6,.0896933,
1961,"OK",-.5562267,6,.0444444,
1962,"OK",-.5562267,6,.0856476,
1963,"OK",-.5562267,6,.0856476,
1964,"OK",-.5562267,6,.0856476,
1965,"OK",-.5562267,6,.0412031,
1966,"OK",-.5562267,6,.1227027,
1967,"OK",-.5562267,6,.2030563,
1968,"OK",-.5562267,6,.2030563,
1969,"OK",-.5562267,6,.2819518,
1970,"OK",-.5562267,6,.2819518,
1971,"OK",-.5562267,6,.2819518,
1972,"OK",-.5562267,6,.2407486,
1973,"OK",-.5562267,6,.2778656,
1974,"OK",-.5562267,6,.3510599,
1975,"OK",-.5562267,6,.4592906,
1976,"OK",-.5562267,6,.4486276,
1977,"OK",-.5562267,6,.4729519,
1978,"OK",-.5562267,6,.5759366,
1979,"OK",-.5562267,6,.4970411,
1980,"OK",-.5562267,6,.5299276,
1981,"OK",-.5562267,6,.5299276,
1982,"OK",-.5562267,6,.5299276,
1983,"OK",-.5562267,6,.4928106,
1984,"OK",-.5562267,6,.4196164,
1985,"OK",-.5562267,6,.4030915,
1986,"OK",-.5562267,6,.3629982,
1987,"OK",-.5562267,6,.2894717,
1988,"OK",-.5562267,6,.1864871,
1989,"OK",-.5562267,6,.3134589,
1990,"OK",-.5562267,6,.3440882,
1991,"OK",-.5562267,6,.3755799,
1992,"OK",-.5562267,6,.3755799,
1993,"OK",-.5562267,6,.4063275,
1994,"OK",-.5562267,6,.4368066,
1995,"OK",-.5562267,6,.3753287,
1996,"OK",-.5562267,6,.4344022,
1997,"OK",-.5562267,6,.4328987,
1998,"OK",-.5562267,6,.5209994,
1999,"OK",-.5562267,6,.4522153,
2000,"OK",-.5562267,6,.3886996,
2001,"OK",-.5562267,6,.3860504,
2002,"OK",-.5562267,6,.3860504,
2003,"OK",-.5562267,6,.469429,
2004,"OK",-.5562267,6,.5240507,
2005,"OK",-.5562267,6,.5501831,2
2006,"OK",-.5562267,6,.5438366,
2007,"OK",-.5562267,6,.5417039,
2008,"OK",-.5562267,6,.5081143,
2009,"OK",-.5562267,6,.4768258,
2010,"OK",-.5562267,6,.5831606,
1880,"OR",.3246567,15,,
1900,"OR",.3246567,15,,
1920,"OR",.3246567,15,,
1929,"OR",.3246567,15,,
1930,"OR",.3246567,15,,
1931,"OR",.3246567,15,,
1932,"OR",.3246567,15,,
1933,"OR",.3246567,15,,
1934,"OR",.3246567,15,,
1935,"OR",.3246567,15,,
1936,"OR",.3246567,15,,
1937,"OR",.3246567,15,,
1938,"OR",.3246567,15,,
1939,"OR",.3246567,15,,
1940,"OR",.3246567,15,0,
1941,"OR",.3246567,15,0,
1942,"OR",.3246567,15,0,
1943,"OR",.3246567,15,0,
1944,"OR",.3246567,15,0,
1945,"OR",.3246567,15,0,
1946,"OR",.3246567,15,0,
1947,"OR",.3246567,15,0,
1948,"OR",.3246567,15,0,
1949,"OR",.3246567,15,0,
1950,"OR",.3246567,15,0,
1951,"OR",.3246567,15,0,
1952,"OR",.3246567,15,0,
1953,"OR",.3246567,15,.062461,
1954,"OR",.3246567,15,.1239616,
1955,"OR",.3246567,15,.1239616,
1956,"OR",.3246567,15,.1239616,
1957,"OR",.3246567,15,.1239616,
1958,"OR",.3246567,15,.240376,
1959,"OR",.3246567,15,.2976498,
1960,"OR",.3246567,15,.3540832,
1961,"OR",.3246567,15,.4660026,
1962,"OR",.3246567,15,.5210081,
1963,"OR",.3246567,15,.4585471,
1964,"OR",.3246567,15,.4500126,
1965,"OR",.3246567,15,.6565175,
1966,"OR",.3246567,15,.6565175,
1967,"OR",.3246567,15,.6565175,
1968,"OR",.3246567,15,.7397039,
1969,"OR",.3246567,15,.82792,
1970,"OR",.3246567,15,.9143173,
1971,"OR",.3246567,15,1.081482,
1972,"OR",.3246567,15,1.254244,
1973,"OR",.3246567,15,1.656231,
1974,"OR",.3246567,15,1.953995,
1975,"OR",.3246567,15,2.564827,
1976,"OR",.3246567,15,3.576566,
1977,"OR",.3246567,15,4.478444,
1978,"OR",.3246567,15,5.593789,
1979,"OR",.3246567,15,6.805776,
1980,"OR",.3246567,15,8.139538,
1981,"OR",.3246567,15,9.134824,
1982,"OR",.3246567,15,10.85833,
1983,"OR",.3246567,15,11.92634,
1984,"OR",.3246567,15,13.30066,
1985,"OR",.3246567,15,13.94255,
1986,"OR",.3246567,15,14.12327,
1987,"OR",.3246567,15,14.22103,
1988,"OR",.3246567,15,13.89102,
1989,"OR",.3246567,15,13.57275,
1990,"OR",.3246567,15,13.11001,
1991,"OR",.3246567,15,12.72347,
1992,"OR",.3246567,15,12.74427,
1993,"OR",.3246567,15,12.77737,
1994,"OR",.3246567,15,12.68627,
1995,"OR",.3246567,15,12.51458,
1996,"OR",.3246567,15,12.58478,
1997,"OR",.3246567,15,13.09833,
1998,"OR",.3246567,15,13.00826,
1999,"OR",.3246567,15,12.97083,
2000,"OR",.3246567,15,13.06495,
2001,"OR",.3246567,15,13.01335,
2002,"OR",.3246567,15,11.89513,
2003,"OR",.3246567,15,11.26593,
2004,"OR",.3246567,15,10.3884,
2005,"OR",.3246567,15,10.12488,43
2006,"OR",.3246567,15,9.624978,
2007,"OR",.3246567,15,9.025187,
2008,"OR",.3246567,15,8.740602,
2009,"OR",.3246567,15,8.447739,
2010,"OR",.3246567,15,9.658111,
1880,"PA",.5374716,10,,
1900,"PA",.5374716,10,,
1920,"PA",.5374716,10,,
1929,"PA",.5374716,10,,
1930,"PA",.5374716,10,,
1931,"PA",.5374716,10,,
1932,"PA",.5374716,10,,
1933,"PA",.5374716,10,,
1934,"PA",.5374716,10,,
1935,"PA",.5374716,10,,
1936,"PA",.5374716,10,,
1937,"PA",.5374716,10,,
1938,"PA",.5374716,10,,
1939,"PA",.5374716,10,,
1940,"PA",.5374716,10,0,
1941,"PA",.5374716,10,0,
1942,"PA",.5374716,10,0,
1943,"PA",.5374716,10,0,
1944,"PA",.5374716,10,0,
1945,"PA",.5374716,10,0,
1946,"PA",.5374716,10,0,
1947,"PA",.5374716,10,.0122537,
1948,"PA",.5374716,10,.0216933,
1949,"PA",.5374716,10,.0291486,
1950,"PA",.5374716,10,.0386661,
1951,"PA",.5374716,10,.067344,
1952,"PA",.5374716,10,.0768651,
1953,"PA",.5374716,10,.1050024,
1954,"PA",.5374716,10,.1234918,
1955,"PA",.5374716,10,.141775,
1956,"PA",.5374716,10,.1508891,
1957,"PA",.5374716,10,.1684735,
1958,"PA",.5374716,10,.222055,
1959,"PA",.5374716,10,.2480365,
1960,"PA",.5374716,10,.2649998,
1961,"PA",.5374716,10,.2714342,
1962,"PA",.5374716,10,.2795265,
1963,"PA",.5374716,10,.3039102,
1964,"PA",.5374716,10,.34619,
1965,"PA",.5374716,10,.3451185,
1966,"PA",.5374716,10,.3702979,
1967,"PA",.5374716,10,.3771543,
1968,"PA",.5374716,10,.3649547,
1969,"PA",.5374716,10,.3549,
1970,"PA",.5374716,10,.3961495,
1971,"PA",.5374716,10,.5293256,
1972,"PA",.5374716,10,.6209143,
1973,"PA",.5374716,10,.7282559,
1974,"PA",.5374716,10,.8276361,
1975,"PA",.5374716,10,.9869279,
1976,"PA",.5374716,10,1.104054,
1977,"PA",.5374716,10,1.162389,
1978,"PA",.5374716,10,1.271424,
1979,"PA",.5374716,10,1.397469,
1980,"PA",.5374716,10,1.464552,
1981,"PA",.5374716,10,1.515514,
1982,"PA",.5374716,10,1.651138,
1983,"PA",.5374716,10,1.702465,
1984,"PA",.5374716,10,1.73698,
1985,"PA",.5374716,10,1.789857,
1986,"PA",.5374716,10,1.79969,
1987,"PA",.5374716,10,1.808713,
1988,"PA",.5374716,10,1.758319,
1989,"PA",.5374716,10,1.792125,
1990,"PA",.5374716,10,1.808531,
1991,"PA",.5374716,10,1.873035,
1992,"PA",.5374716,10,1.852286,
1993,"PA",.5374716,10,1.905129,
1994,"PA",.5374716,10,1.989931,
1995,"PA",.5374716,10,1.932704,
1996,"PA",.5374716,10,1.959661,
1997,"PA",.5374716,10,2.005265,
1998,"PA",.5374716,10,2.116007,
1999,"PA",.5374716,10,2.077376,
2000,"PA",.5374716,10,2.056406,
2001,"PA",.5374716,10,1.935267,
2002,"PA",.5374716,10,1.938259,
2003,"PA",.5374716,10,2.01363,
2004,"PA",.5374716,10,1.975891,
2005,"PA",.5374716,10,2.181247,32
2006,"PA",.5374716,10,2.248817,
2007,"PA",.5374716,10,2.45978,
2008,"PA",.5374716,10,2.477157,
2009,"PA",.5374716,10,2.725115,
2010,"PA",.5374716,10,2.823039,
1880,"RI",1.89206,14,,
1900,"RI",1.89206,14,,
1920,"RI",1.89206,14,,
1929,"RI",1.89206,14,,
1930,"RI",1.89206,14,,
1931,"RI",1.89206,14,,
1932,"RI",1.89206,14,,
1933,"RI",1.89206,14,,
1934,"RI",1.89206,14,,
1935,"RI",1.89206,14,,
1936,"RI",1.89206,14,,
1937,"RI",1.89206,14,,
1938,"RI",1.89206,14,,
1939,"RI",1.89206,14,,
1940,"RI",1.89206,14,0,
1941,"RI",1.89206,14,0,
1942,"RI",1.89206,14,0,
1943,"RI",1.89206,14,0,
1944,"RI",1.89206,14,0,
1945,"RI",1.89206,14,0,
1946,"RI",1.89206,14,0,
1947,"RI",1.89206,14,0,
1948,"RI",1.89206,14,.1411831,
1949,"RI",1.89206,14,.2519087,
1950,"RI",1.89206,14,.2519087,
1951,"RI",1.89206,14,.2519087,
1952,"RI",1.89206,14,.2519087,
1953,"RI",1.89206,14,.2519087,
1954,"RI",1.89206,14,.2519087,
1955,"RI",1.89206,14,.2519087,
1956,"RI",1.89206,14,.2519087,
1957,"RI",1.89206,14,.2519087,
1958,"RI",1.89206,14,.1248439,
1959,"RI",1.89206,14,.3500583,
1960,"RI",1.89206,14,.3500583,
1961,"RI",1.89206,14,.3500583,
1962,"RI",1.89206,14,.3500583,
1963,"RI",1.89206,14,.6925241,
1964,"RI",1.89206,14,1.031507,
1965,"RI",1.89206,14,1.591418,
1966,"RI",1.89206,14,2.036356,
1967,"RI",1.89206,14,2.476401,
1968,"RI",1.89206,14,2.91024,
1969,"RI",1.89206,14,2.667478,
1970,"RI",1.89206,14,2.87788,
1971,"RI",1.89206,14,2.87788,
1972,"RI",1.89206,14,3.082721,
1973,"RI",1.89206,14,2.842504,
1974,"RI",1.89206,14,2.713274,
1975,"RI",1.89206,14,2.470375,
1976,"RI",1.89206,14,2.972484,
1977,"RI",1.89206,14,2.741836,
1978,"RI",1.89206,14,2.934801,
1979,"RI",1.89206,14,3.245633,
1980,"RI",1.89206,14,3.983825,
1981,"RI",1.89206,14,4.193686,
1982,"RI",1.89206,14,5.246482,
1983,"RI",1.89206,14,5.457916,
1984,"RI",1.89206,14,5.871932,
1985,"RI",1.89206,14,5.967735,
1986,"RI",1.89206,14,5.941554,
1987,"RI",1.89206,14,6.439511,
1988,"RI",1.89206,14,6.916673,
1989,"RI",1.89206,14,7.697746,
1990,"RI",1.89206,14,8.240214,
1991,"RI",1.89206,14,8.722977,
1992,"RI",1.89206,14,8.551672,
1993,"RI",1.89206,14,8.730547,
1994,"RI",1.89206,14,8.99264,
1995,"RI",1.89206,14,9.071465,
1996,"RI",1.89206,14,9.130133,
1997,"RI",1.89206,14,9.593108,
1998,"RI",1.89206,14,9.555906,
1999,"RI",1.89206,14,9.510106,
2000,"RI",1.89206,14,8.780755,
2001,"RI",1.89206,14,9.696241,
2002,"RI",1.89206,14,10.11085,
2003,"RI",1.89206,14,11.29843,
2004,"RI",1.89206,14,11.25011,
2005,"RI",1.89206,14,12.63127,45
2006,"RI",1.89206,14,13.6271,
2007,"RI",1.89206,14,12.45677,
2008,"RI",1.89206,14,11.48479,
2009,"RI",1.89206,14,10.52121,
2010,"RI",1.89206,14,9.854477,
1880,"SC",-.8346239,11,,
1900,"SC",-.8346239,11,,
1920,"SC",-.8346239,11,,
1929,"SC",-.8346239,11,,
1930,"SC",-.8346239,11,,
1931,"SC",-.8346239,11,,
1932,"SC",-.8346239,11,,
1933,"SC",-.8346239,11,,
1934,"SC",-.8346239,11,,
1935,"SC",-.8346239,11,,
1936,"SC",-.8346239,11,,
1937,"SC",-.8346239,11,,
1938,"SC",-.8346239,11,,
1939,"SC",-.8346239,11,,
1940,"SC",-.8346239,11,0,
1941,"SC",-.8346239,11,0,
1942,"SC",-.8346239,11,.1652619,
1943,"SC",-.8346239,11,.1239465,
1944,"SC",-.8346239,11,.0991572,
1945,"SC",-.8346239,11,.082631,
1946,"SC",-.8346239,11,.0708265,
1947,"SC",-.8346239,11,.1245985,
1948,"SC",-.8346239,11,.1107542,
1949,"SC",-.8346239,11,.0996788,
1950,"SC",-.8346239,11,.0996788,
1951,"SC",-.8346239,11,.0996788,
1952,"SC",-.8346239,11,.0501002,
1953,"SC",-.8346239,11,.0501002,
1954,"SC",-.8346239,11,.0501002,
1955,"SC",-.8346239,11,.1410093,
1956,"SC",-.8346239,11,.1410093,
1957,"SC",-.8346239,11,.0909091,
1958,"SC",-.8346239,11,.0909091,
1959,"SC",-.8346239,11,.0909091,
1960,"SC",-.8346239,11,.0909091,
1961,"SC",-.8346239,11,.0909091,
1962,"SC",-.8346239,11,.0909091,
1963,"SC",-.8346239,11,.1315595,
1964,"SC",-.8346239,11,.1315595,
1965,"SC",-.8346239,11,.0406504,
1966,"SC",-.8346239,11,.0406504,
1967,"SC",-.8346239,11,.0406504,
1968,"SC",-.8346239,11,.0406504,
1969,"SC",-.8346239,11,.0406504,
1970,"SC",-.8346239,11,.1561145,
1971,"SC",-.8346239,11,.1936826,
1972,"SC",-.8346239,11,.2672552,
1973,"SC",-.8346239,11,.2266047,
1974,"SC",-.8346239,11,.2266047,
1975,"SC",-.8346239,11,.2266047,
1976,"SC",-.8346239,11,.2266047,
1977,"SC",-.8346239,11,.260061,
1978,"SC",-.8346239,11,.260061,
1979,"SC",-.8346239,11,.3572463,
1980,"SC",-.8346239,11,.2417822,
1981,"SC",-.8346239,11,.2356681,
1982,"SC",-.8346239,11,.1620955,
1983,"SC",-.8346239,11,.1620955,
1984,"SC",-.8346239,11,.2232227,
1985,"SC",-.8346239,11,.2534963,
1986,"SC",-.8346239,11,.3432425,
1987,"SC",-.8346239,11,.4281117,
1988,"SC",-.8346239,11,.4574192,
1989,"SC",-.8346239,11,.3602339,
1990,"SC",-.8346239,11,.4744819,
1991,"SC",-.8346239,11,.5830682,
1992,"SC",-.8346239,11,.6106889,
1993,"SC",-.8346239,11,.692582,
1994,"SC",-.8346239,11,.7124178,
1995,"SC",-.8346239,11,.7621745,
1996,"SC",-.8346239,11,.6987703,
1997,"SC",-.8346239,11,.6581712,
1998,"SC",-.8346239,11,.7309245,
1999,"SC",-.8346239,11,.8064022,
2000,"SC",-.8346239,11,.8909504,
2001,"SC",-.8346239,11,.8985118,
2002,"SC",-.8346239,11,.9682668,
2003,"SC",-.8346239,11,.9345632,
2004,"SC",-.8346239,11,.9010957,
2005,"SC",-.8346239,11,.8679022,9
2006,"SC",-.8346239,11,.8874543,
2007,"SC",-.8346239,11,.8322296,
2008,"SC",-.8346239,11,.8184887,
2009,"SC",-.8346239,11,.8301594,
2010,"SC",-.8346239,11,.6745009,
1880,"SD",-.8778529,15,,
1900,"SD",-.8778529,15,,
1920,"SD",-.8778529,15,,
1929,"SD",-.8778529,15,,
1930,"SD",-.8778529,15,,
1931,"SD",-.8778529,15,,
1932,"SD",-.8778529,15,,
1933,"SD",-.8778529,15,,
1934,"SD",-.8778529,15,,
1935,"SD",-.8778529,15,,
1936,"SD",-.8778529,15,,
1937,"SD",-.8778529,15,,
1938,"SD",-.8778529,15,,
1939,"SD",-.8778529,15,,
1940,"SD",-.8778529,15,0,
1941,"SD",-.8778529,15,0,
1942,"SD",-.8778529,15,0,
1943,"SD",-.8778529,15,0,
1944,"SD",-.8778529,15,0,
1945,"SD",-.8778529,15,0,
1946,"SD",-.8778529,15,0,
1947,"SD",-.8778529,15,0,
1948,"SD",-.8778529,15,0,
1949,"SD",-.8778529,15,0,
1950,"SD",-.8778529,15,0,
1951,"SD",-.8778529,15,0,
1952,"SD",-.8778529,15,0,
1953,"SD",-.8778529,15,0,
1954,"SD",-.8778529,15,0,
1955,"SD",-.8778529,15,0,
1956,"SD",-.8778529,15,0,
1957,"SD",-.8778529,15,0,
1958,"SD",-.8778529,15,0,
1959,"SD",-.8778529,15,0,
1960,"SD",-.8778529,15,0,
1961,"SD",-.8778529,15,.1443001,
1962,"SD",-.8778529,15,.1443001,
1963,"SD",-.8778529,15,.1443001,
1964,"SD",-.8778529,15,.2869535,
1965,"SD",-.8778529,15,.2869535,
1966,"SD",-.8778529,15,.4333664,
1967,"SD",-.8778529,15,.4333664,
1968,"SD",-.8778529,15,.4333664,
1969,"SD",-.8778529,15,.4333664,
1970,"SD",-.8778529,15,.5833722,
1971,"SD",-.8778529,15,.439072,
1972,"SD",-.8778529,15,.439072,
1973,"SD",-.8778529,15,.439072,
1974,"SD",-.8778529,15,.2964187,
1975,"SD",-.8778529,15,.2964187,
1976,"SD",-.8778529,15,.2955995,
1977,"SD",-.8778529,15,.440739,
1978,"SD",-.8778529,15,.7308914,
1979,"SD",-.8778529,15,.7308914,
1980,"SD",-.8778529,15,.8703836,
1981,"SD",-.8778529,15,.8703836,
1982,"SD",-.8778529,15,.8703836,
1983,"SD",-.8778529,15,1.014682,
1984,"SD",-.8778529,15,1.301523,
1985,"SD",-.8778529,15,1.444707,
1986,"SD",-.8778529,15,1.299113,
1987,"SD",-.8778529,15,1.297644,
1988,"SD",-.8778529,15,1.150726,
1989,"SD",-.8778529,15,1.150726,
1990,"SD",-.8778529,15,1.004679,
1991,"SD",-.8778529,15,1.431016,
1992,"SD",-.8778529,15,1.431016,
1993,"SD",-.8778529,15,1.286718,
1994,"SD",-.8778529,15,1.547229,
1995,"SD",-.8778529,15,1.404046,
1996,"SD",-.8778529,15,1.808242,
1997,"SD",-.8778529,15,1.933308,
1998,"SD",-.8778529,15,2.05815,
1999,"SD",-.8778529,15,2.724451,
2000,"SD",-.8778529,15,2.977907,
2001,"SD",-.8778529,15,2.55157,
2002,"SD",-.8778529,15,3.077872,
2003,"SD",-.8778529,15,3.470681,
2004,"SD",-.8778529,15,3.053132,
2005,"SD",-.8778529,15,3.182082,37
2006,"SD",-.8778529,15,3.544137,
2007,"SD",-.8778529,15,3.401723,
2008,"SD",-.8778529,15,3.258784,
2009,"SD",-.8778529,15,3.088105,
2010,"SD",-.8778529,15,2.691198,
1880,"TN",-.0344637,5,,
1900,"TN",-.0344637,5,,
1920,"TN",-.0344637,5,,
1929,"TN",-.0344637,5,,
1930,"TN",-.0344637,5,,
1931,"TN",-.0344637,5,,
1932,"TN",-.0344637,5,,
1933,"TN",-.0344637,5,,
1934,"TN",-.0344637,5,,
1935,"TN",-.0344637,5,,
1936,"TN",-.0344637,5,,
1937,"TN",-.0344637,5,,
1938,"TN",-.0344637,5,,
1939,"TN",-.0344637,5,,
1940,"TN",-.0344637,5,0,
1941,"TN",-.0344637,5,0,
1942,"TN",-.0344637,5,0,
1943,"TN",-.0344637,5,0,
1944,"TN",-.0344637,5,0,
1945,"TN",-.0344637,5,0,
1946,"TN",-.0344637,5,0,
1947,"TN",-.0344637,5,0,
1948,"TN",-.0344637,5,0,
1949,"TN",-.0344637,5,0,
1950,"TN",-.0344637,5,0,
1951,"TN",-.0344637,5,0,
1952,"TN",-.0344637,5,.0298329,
1953,"TN",-.0344637,5,.0298329,
1954,"TN",-.0344637,5,.0298329,
1955,"TN",-.0344637,5,.0298329,
1956,"TN",-.0344637,5,.0591155,
1957,"TN",-.0344637,5,.0591155,
1958,"TN",-.0344637,5,.0591155,
1959,"TN",-.0344637,5,.0875085,
1960,"TN",-.0344637,5,.1154805,
1961,"TN",-.0344637,5,.1154805,
1962,"TN",-.0344637,5,.0856476,
1963,"TN",-.0344637,5,.0856476,
1964,"TN",-.0344637,5,.0856476,
1965,"TN",-.0344637,5,.0856476,
1966,"TN",-.0344637,5,.056365,
1967,"TN",-.0344637,5,.056365,
1968,"TN",-.0344637,5,.107938,
1969,"TN",-.0344637,5,.079545,
1970,"TN",-.0344637,5,.051573,
1971,"TN",-.0344637,5,.1014453,
1972,"TN",-.0344637,5,.1014453,
1973,"TN",-.0344637,5,.1256092,
1974,"TN",-.0344637,5,.1256092,
1975,"TN",-.0344637,5,.1725484,
1976,"TN",-.0344637,5,.2418459,
1977,"TN",-.0344637,5,.2645632,
1978,"TN",-.0344637,5,.2578167,
1979,"TN",-.0344637,5,.3239937,
1980,"TN",-.0344637,5,.3457317,
1981,"TN",-.0344637,5,.3606869,
1982,"TN",-.0344637,5,.425258,
1983,"TN",-.0344637,5,.4440148,
1984,"TN",-.0344637,5,.5080252,
1985,"TN",-.0344637,5,.5035011,
1986,"TN",-.0344637,5,.4553064,
1987,"TN",-.0344637,5,.4325891,
1988,"TN",-.0344637,5,.4292354,
1989,"TN",-.0344637,5,.4248576,
1990,"TN",-.0344637,5,.5665687,
1991,"TN",-.0344637,5,.6024139,
1992,"TN",-.0344637,5,.5972518,
1993,"TN",-.0344637,5,.5932599,
1994,"TN",-.0344637,5,.5865952,
1995,"TN",-.0344637,5,.6192701,
1996,"TN",-.0344637,5,.6535521,
1997,"TN",-.0344637,5,.7626582,
1998,"TN",-.0344637,5,.8468577,
1999,"TN",-.0344637,5,.8737313,
2000,"TN",-.0344637,5,.780412,
2001,"TN",-.0344637,5,.7319059,
2002,"TN",-.0344637,5,.7932717,
2003,"TN",-.0344637,5,.8740457,
2004,"TN",-.0344637,5,1.036636,
2005,"TN",-.0344637,5,1.161845,16
2006,"TN",-.0344637,5,1.221426,
2007,"TN",-.0344637,5,1.241859,
2008,"TN",-.0344637,5,1.276253,
2009,"TN",-.0344637,5,1.393732,
2010,"TN",-.0344637,5,1.496643,
1880,"TX",-.3053419,11,,
1900,"TX",-.3053419,11,,
1920,"TX",-.3053419,11,,
1929,"TX",-.3053419,11,,
1930,"TX",-.3053419,11,,
1931,"TX",-.3053419,11,,
1932,"TX",-.3053419,11,,
1933,"TX",-.3053419,11,,
1934,"TX",-.3053419,11,,
1935,"TX",-.3053419,11,,
1936,"TX",-.3053419,11,,
1937,"TX",-.3053419,11,,
1938,"TX",-.3053419,11,,
1939,"TX",-.3053419,11,,
1940,"TX",-.3053419,11,.6225681,
1941,"TX",-.3053419,11,.6143603,
1942,"TX",-.3053419,11,.4095735,
1943,"TX",-.3053419,11,.3431824,
1944,"TX",-.3053419,11,.3619967,
1945,"TX",-.3053419,11,.3505255,
1946,"TX",-.3053419,11,.3004504,
1947,"TX",-.3053419,11,.3136796,
1948,"TX",-.3053419,11,.3225364,
1949,"TX",-.3053419,11,.3296374,
1950,"TX",-.3053419,11,.2802406,
1951,"TX",-.3053419,11,.2319543,
1952,"TX",-.3053419,11,.2560101,
1953,"TX",-.3053419,11,.2536054,
1954,"TX",-.3053419,11,.20988,
1955,"TX",-.3053419,11,.1805631,
1956,"TX",-.3053419,11,.2032131,
1957,"TX",-.3053419,11,.1956608,
1958,"TX",-.3053419,11,.1779387,
1959,"TX",-.3053419,11,.1598494,
1960,"TX",-.3053419,11,.1677707,
1961,"TX",-.3053419,11,.1758083,
1962,"TX",-.3053419,11,.1815943,
1963,"TX",-.3053419,11,.1794417,
1964,"TX",-.3053419,11,.1989159,
1965,"TX",-.3053419,11,.1989159,
1966,"TX",-.3053419,11,.2143901,
1967,"TX",-.3053419,11,.2190534,
1968,"TX",-.3053419,11,.2621375,
1969,"TX",-.3053419,11,.2770876,
1970,"TX",-.3053419,11,.300803,
1971,"TX",-.3053419,11,.2978132,
1972,"TX",-.3053419,11,.3189971,
1973,"TX",-.3053419,11,.3507545,
1974,"TX",-.3053419,11,.3557345,
1975,"TX",-.3053419,11,.3796043,
1976,"TX",-.3053419,11,.3569799,
1977,"TX",-.3053419,11,.326821,
1978,"TX",-.3053419,11,.3362066,
1979,"TX",-.3053419,11,.3503968,
1980,"TX",-.3053419,11,.3268232,
1981,"TX",-.3053419,11,.3501346,
1982,"TX",-.3053419,11,.3512892,
1983,"TX",-.3053419,11,.341431,
1984,"TX",-.3053419,11,.3294713,
1985,"TX",-.3053419,11,.3240373,
1986,"TX",-.3053419,11,.350805,
1987,"TX",-.3053419,11,.385338,
1988,"TX",-.3053419,11,.3652503,
1989,"TX",-.3053419,11,.3564945,
1990,"TX",-.3053419,11,.3883364,
1991,"TX",-.3053419,11,.3878828,
1992,"TX",-.3053419,11,.3863788,
1993,"TX",-.3053419,11,.3931789,
1994,"TX",-.3053419,11,.4237785,
1995,"TX",-.3053419,11,.4528142,
1996,"TX",-.3053419,11,.4415697,
1997,"TX",-.3053419,11,.4197194,
1998,"TX",-.3053419,11,.3954861,
1999,"TX",-.3053419,11,.3976143,
2000,"TX",-.3053419,11,.3830454,
2001,"TX",-.3053419,11,.4131687,
2002,"TX",-.3053419,11,.4362578,
2003,"TX",-.3053419,11,.4476448,
2004,"TX",-.3053419,11,.4759984,
2005,"TX",-.3053419,11,.4899894,1
2006,"TX",-.3053419,11,.5274606,
2007,"TX",-.3053419,11,.5701381,
2008,"TX",-.3053419,11,.6226465,
2009,"TX",-.3053419,11,.6595078,
2010,"TX",-.3053419,11,.6965379,
1880,"UT",.0063039,10,,
1900,"UT",.0063039,10,,
1920,"UT",.0063039,10,,
1929,"UT",.0063039,10,,
1930,"UT",.0063039,10,,
1931,"UT",.0063039,10,,
1932,"UT",.0063039,10,,
1933,"UT",.0063039,10,,
1934,"UT",.0063039,10,,
1935,"UT",.0063039,10,,
1936,"UT",.0063039,10,,
1937,"UT",.0063039,10,,
1938,"UT",.0063039,10,,
1939,"UT",.0063039,10,,
1940,"UT",.0063039,10,0,
1941,"UT",.0063039,10,0,
1942,"UT",.0063039,10,0,
1943,"UT",.0063039,10,0,
1944,"UT",.0063039,10,0,
1945,"UT",.0063039,10,0,
1946,"UT",.0063039,10,0,
1947,"UT",.0063039,10,0,
1948,"UT",.0063039,10,0,
1949,"UT",.0063039,10,0,
1950,"UT",.0063039,10,0,
1951,"UT",.0063039,10,0,
1952,"UT",.0063039,10,0,
1953,"UT",.0063039,10,0,
1954,"UT",.0063039,10,0,
1955,"UT",.0063039,10,.1277139,
1956,"UT",.0063039,10,.1277139,
1957,"UT",.0063039,10,.1277139,
1958,"UT",.0063039,10,.1277139,
1959,"UT",.0063039,10,.1277139,
1960,"UT",.0063039,10,.1277139,
1961,"UT",.0063039,10,.1277139,
1962,"UT",.0063039,10,.1277139,
1963,"UT",.0063039,10,.1277139,
1964,"UT",.0063039,10,.1277139,
1965,"UT",.0063039,10,0,
1966,"UT",.0063039,10,0,
1967,"UT",.0063039,10,.0981354,
1968,"UT",.0063039,10,.1953172,
1969,"UT",.0063039,10,.1953172,
1970,"UT",.0063039,10,.1953172,
1971,"UT",.0063039,10,.1953172,
1972,"UT",.0063039,10,.1953172,
1973,"UT",.0063039,10,.1953172,
1974,"UT",.0063039,10,.1953172,
1975,"UT",.0063039,10,.2763587,
1976,"UT",.0063039,10,.3549525,
1977,"UT",.0063039,10,.2568171,
1978,"UT",.0063039,10,.1596354,
1979,"UT",.0063039,10,.3008689,
1980,"UT",.0063039,10,.5724982,
1981,"UT",.0063039,10,.7044703,
1982,"UT",.0063039,10,.7686422,
1983,"UT",.0063039,10,.7686422,
1984,"UT",.0063039,10,.8302816,
1985,"UT",.0063039,10,.74924,
1986,"UT",.0063039,10,.7909228,
1987,"UT",.0063039,10,.7909228,
1988,"UT",.0063039,10,.8501164,
1989,"UT",.0063039,10,.7675042,
1990,"UT",.0063039,10,.5536374,
1991,"UT",.0063039,10,.4216654,
1992,"UT",.0063039,10,.4663785,
1993,"UT",.0063039,10,.5190544,
